ticker,height,address,amount
quark,822900,bc1prg0c7e9tf5lf47zr6q3sjf7a7wv9a3j63ypsl3zjjh0lptdu98gsn48fmj,100000
quark,822900,bc1pslqtmgcryd4j6h3mesjx6k237axqm9x5nf5gudesptj0y3tm573s3pa7tn,100000
quark,822900,bc1psqanrarkt8ajq3d8zh8dd3cyzqguvckx4gr07wwesgdg3g7r9mes4h2c3p,100000
quark,822900,bc1pupn0qg9849lr5uj5x2ae6wdfz9ej6sf5707w8fndjhusvu4g6pfqz2t86y,100000
quark,822900,bc1pv6kmu5zs8g5the64wsu98wlpkqxzkzwvj0mtetg5cqn97fs88gpqkmf5dj,100000
quark,822900,bc1pw2dw5k46gycez7xn2cresr4kakaad3sy9mkcfy34hspqr6644d6qf28zzv,100000
quark,822900,bc1pw7qd8qcddq22qn38e93rj5stjetrgchdfaul3fx47j6lzrnae5jsej760y,100000
quark,822900,bc1pwe655m52em85avpwagafj9998hy2jxm0j83v94shlhx9c39x3c7qclyxxj,100000
quark,822900,bc1py28kljptqgju52eqq8w47rfxsh3kt7q73yc4v74udhy2thy4krmsqm6p64,100000
quark,822900,bc1pyuz9hjaxqs7pede2xk8s27pv2mmssefacn2zdcxnngz37q05jrusre8qu9,100000
quark,822900,bc1pz03j8xqkm5wpze9739leyyj5fj9673paxlsqf0f3v44tlsfwgdmshxuz8n,100000
quark,822900,bc1pzu5ggy2txjw6ghnl9da8vhccvr4kpfssnjurd65nv5mdmfjsm6lsthussy,100000
quark,822900,bc1pzx3shkfvkh75ws4lf494y3dddqfqdwsq5lke9dh08dtdy7ggplxslnqr60,100000
quark,822900,bc1p05ypg3684leqrt34lg84kgj40a2eexjcy4jvuvk7tyv64ct5sg0skhpr73,80000
quark,822900,bc1p0cezznq4emqr2zkq8cm4ydeujhs0qke6c22uu8wvwyv8ytev5pas6mf6nc,80000
quark,822900,bc1p2akhna6ykqfx7uz7fzjm63me9tjgttqdmesl395hwhe7llfd0e4qw0f5mx,80000
quark,822900,bc1p2ct2ml0h4x5t5j3trxj4tz5ze7qy0d4hpz04rj7nh7pp0tgh2sdsc7p6yp,80000
quark,822900,bc1p2ufhdkjcz0ne0g4r0ekdkfpg96x9sqyad9qg3qqj3ctxva3v0fpq77ljmp,80000
quark,822900,bc1p3eaedkvux45fearp0qvuammse9q4jh5wn6mn82zjgmv3y3r68h5qdftgrl,80000
quark,822900,bc1p3fc8mama72ht6sgkze52ljzypycaj0r00rj9tta8meyfspvgtx9q69s4p3,80000
quark,822900,bc1p3v876ntx3aqc5t4uxgml2pknczvsatu6yw7ccpk00guspq7kf7nqashyra,80000
quark,822900,bc1p439r68zefh8l77xnh6qv2l8tg5a0j3fdcd3wj9sfhxv0fxzcgh3qsmtu30,80000
quark,822900,bc1p45qj5wvu9hrxkps0cgh86yrnrk3ct7vzx0v5sy9qt82z866layrqvqw4rc,80000
quark,822900,bc1p4fw9cz34gh7ypeyaz6dvfyjlg8mcek29zg4yq54sfltzpajhw56sfn420c,80000
