ticker,height,utxo_id,amount
atom,819281,27783112759443456,1000
atom,819281,27783112781201408,1000
atom,819281,27783147032936448,1000
atom,819281,27783147034247168,1000
atom,819281,27783147035295744,1000
atom,819281,27783147036606464,1000
atom,819281,27783147038441472,1000
atom,819281,27783147039490048,1000
atom,819281,27783147039752192,1000
atom,819281,27783147059937280,1000
atom,819281,27783147061510144,1000
atom,819281,27783147062558720,1000
atom,819281,27783147065180160,1000
atom,819281,27783147065704448,1000
atom,819281,27783147066228736,1000
atom,819281,27783147079860224,1000
atom,819281,27783147080384512,1000
atom,819281,27783147083530240,1000
atom,819281,27783147093491712,1000
atom,819281,27783147097161728,1000
atom,819281,27783147107647488,1000
atom,819281,27783147111317504,1000
atom,819281,27783147113414656,1000
atom,819281,27783147114987520,1000
atom,819281,27783147116036096,1000
atom,819281,27783147116560384,1000
atom,819281,27783147117084672,1000
atom,819281,27783147117608960,1000
atom,819281,27783147118133248,1000
atom,819281,27783147118657536,1000
atom,819281,27783147120230400,1000
atom,819281,27783147120754688,1000
atom,819281,27783147121278976,1000
atom,819281,27783147123376128,1000
atom,819281,27783147124424704,1000
atom,819281,27783147126521856,1000
atom,819281,27783147128094720,1000
atom,819281,27783147128619008,1000
atom,819281,27783147132289024,1000
atom,819281,27783147132813312,1000
atom,819281,27783147133337600,1000
atom,819281,27783147133861888,1000
atom,819281,27783147135959040,1000
atom,819281,27783147138056192,1000
atom,819281,27783147145396224,1000
atom,819281,27783147145920512,1000
atom,819281,27783147147493376,1000
atom,819281,27783147148017664,1000
atom,819281,27783147259428864,1000
atom,819281,27783147288788992,1000
atom,819281,27783147298750464,1000
atom,819281,27783147313954816,1000
atom,819281,27783181379567616,1000
atom,819281,27783181388480512,1000
atom,819281,27783181389529088,1000
atom,819281,27783181391626240,1000
atom,819281,27783181402636288,1000
atom,819281,27783181407879168,1000
atom,819281,27783181408403456,1000
atom,819281,27783181410500608,1000
atom,819281,27783181435142144,20000
atom,819281,27783215736422400,1000
atom,819281,27783215736946688,1000
atom,819281,27783215739043840,1000
atom,819281,27783215741403136,1000
atom,819281,27783215745073152,1000
atom,819281,27783215745597440,1000
atom,819281,27783215749005312,1000
atom,819281,27783215749267456,1000
atom,819281,27783215749791744,1000
atom,819281,27783215750053888,1000
atom,819281,27783250104549376,1000
atom,819281,27783250105073664,1000
atom,819281,27783250105335808,1000
atom,819281,27783250106384384,1000
atom,819281,27783250106646528,1000
atom,819281,27783250106908672,1000
atom,819281,27783250107957248,1000
atom,819281,27783250108219392,1000
atom,819281,27783250109792256,1000
atom,819281,27783250110578688,1000
atom,819281,27783250112151552,1000
atom,819281,27783250112937984,1000
atom,819281,27783250113200128,1000
atom,819281,27783250114248704,1000
atom,819281,27783250117918720,1000
atom,819281,27783250118443008,1000
atom,819281,27783250120278016,1000
atom,819281,27783250122375168,1000
atom,819281,27783250123685888,1000
atom,819281,27783250142298112,1000
atom,819281,27783250144395264,1000
atom,819281,27783250145443840,1000
atom,819281,27783250156191744,1000
atom,819281,27783250156716032,1000
atom,819281,27783250157240320,1000
atom,819281,27783250158813184,1000
atom,819281,27783250159861760,1000
atom,819281,27783250160386048,1000
atom,819281,27783250161434624,1000
atom,819281,27783250161958912,1000
atom,819281,27783250164056064,1000
atom,819281,27783250167201792,1000
atom,819281,27783250167726080,1000
atom,819281,27783250168250368,1000
atom,819281,27783250170347520,1000
atom,819281,27783250174017536,1000
atom,819281,27783250177163264,1000
atom,819281,27783250178211840,1000
