ticker,height,atomical_id,utxo_count,utxo_amount,minted_times,minted_amount,max_mints
trump1,950000,72561cd8001f4960b64ca52eb46eb23d7456607fa5fb0745ae2104bf85e8029bi0,62,86546,87,87000,21000
trump2025,950000,2921d69e6cd2139b4ee4a1f831d0f9bb9f16985aa2b85badd6ec521f7180f6c9i0,5,42000,2,42000,10000
truth,950000,111116e91093e00d4df39bf58ebdc54b0e02e79561df9ed38824fe37e91ef2abi0,7,7777,7,7777,11111
trwz,950000,2155bc2f8fed58e560ce60f16ea027655ceeb3cb613919413ae5c9fb6f9b33dfi0,1,1000,1,1000,21000
trx,950000,0000105769ed02be56b809cc3920455ba0786cfcbe52afce0a3b3b51dc205a09i0,2,1000,1,1000,1
tttfair,950000,33377d7893383c678ad4ced6444e32606f781990c15888aeda00c122ef25216ci0,4,4000,4,4000,2
tx,950000,7aa190582668aec03370119a3e18492744fb6a650cef04eca233a171ce1f7402i0,11,21000,21,21000,21000
u,950000,0000c89b9a99adedfc1bc81f0f08a904227f9bca0114b69dda43a6de8bdc2548i0,2,2000,2,2000,21000
uijg,950000,2012c03e675d186bbf8397f81825b878fac8d3dfb03eb12f8b08227d25d79f1fi0,0,0,0,0,21000
unisat,950000,77052bc1346fbbb0a0db556ecdf36d8887b59caf531b2ded66318fb80658c492i0,255,266546,267,267000,2100000
universe,950000,6650e91419fac786256755e88811be390ab694d1b32c09ec4cc9de1683e6d2e0i0,0,0,0,0,210000
usd,950000,3894fd450d98f9aec02c47e9616a5093719455dbd6de15f7c227a5abe0db3147i0,0,0,0,0,100000
usdc,950000,000065e000e771f231e38c190fccc0ecd19ca4286955c9acf79b6d95825098e7i0,0,0,0,0,21000
usdt,950000,0000fb8f2553dfce36f9a20e96cee682ca040eeb5868a17208aa99986eb74428i0,1,1000,1,1000,1
utxo,950000,220779505db257d24e92d8bf0de963965b4ab4fb9bb1ec9275ce79b094d1e08ci0,0,0,0,0,10000
uxon,950000,00005542ddb59645a70129e934882ffcb6275234632d60c98c14ec304d63ac5di0,1872,23867637,500,100000000,500
uxto,950000,1bb1fa5ed8609492dce572db305a8ab20aaaaf89b94fdd95a3a6ce0328a3b642i0,137,159846,172,172000,21000
v,950000,0000c63fd19c9823123f24b15c07d8977427fd3a85811008e91c8f053461422fi0,49,2098276,1,2100000,1
vexxed,950000,00003cbd74d29bf3cd5b96657153062c723027bd7e9f5622e6d2264d309715bci0,1,546,1,546,1
vip,950000,4335a7e48d02d62e1ca86d8261eab937846c2790726edc469a6ba237e85cc915i0,1,11655,1,0,0
vmpx,950000,4845721f19c82a54ae3a4096248cb14319af182475c2ca61d63ae1773ea5ffd3i0,1406,2782213,3000,3000000,3000
void,950000,1409f02645e15b815655396f416b789658062a673af068cc04ad90e45bd0ba02i0,0,0,0,0,10000
w,950000,0000f4342523c17a0898638b37098a0b11d930040c28573bdd8f5516e3b01073i0,76,2006562,1,2100000,1
wbtc,950000,000030356861ecb782ef0b170a6f9907715af1f08887a849cdc0316c98465d15i0,2,3546,5,5000,21000
wddd,950000,7714235eba4e5f92faf6d385e8e488780b3b3d42579f6a530efe8a7cd77aa866i0,2,2000,2,2000,100000
web3,950000,000038931557cd09af3c3f84dd08cd351bedc93b1423e723deda297cf142521di0,1,1000,1,1000,21000
wen,950000,123453dd423c42c863debd94174c942e2b81e28561a7f7c5d8365b45c23d0e36i0,14,14808,12,14808,12345
whitewalls,950000,0000a227fa62f57a2c082d8f7e829ae3f2ad8d0a506ed74ceac95940da142bb8i0,1,1973,1,1973,10001
wizz,950000,151663aed4c10516931258f097a5f00e747d99c3eb2e337813064d0eac47da75i0,0,0,1,21000000,1000
wow,950000,84405c3929d952613a6f12ab4b53e7e8389422a46463e83fef05dfd501844662i0,6,6000,6,6000,21000
wsat,950000,8910d295692060bc0cb14aebdd891d82f4ff87ad4bc053b97b40495387f7c677i0,0,0,0,0,10000000
wsats,950000,00005521771a187d967d01cb3793293285a73406200646217a0bb9ead6409927i0,0,0,0,0,100000
wzrd,950000,139064a79a21469ec4f5d3d42a72fe78b72e9351c09edcecca4a6860e5224ccai0,0,0,0,0,21000
x,950000,9265ee5b124b26ebd652b56a43b4ab9a322809f3ff909a86af2850aee4929839i0,1247,1600036,1657,1657000,21000
xatom,950000,518439ca9bd194d2d4a8c45141cbc944453cc96ce5e228a31519562d4f0ddc0ci0,603,1086690,1311,1311000,210000
xbtc,950000,0000e8b7bd0d3b484df3b5eba4dfb938faec2112947e552fbfc1762c45b9dcc8i0,2,2100000,1,2100000,1
xijinping,950000,0000ccaae115e309cf70d8e3943076aaaa553913b7b46d2f84d82e6fbb6be339i0,3,5859,3,5859,615
xmonk,950000,327218aa45905a8bf3ed11afb1884dba482a9417a5f903b70a2be42b75e6ab4ci0,0,0,0,0,100000
xo,950000,6995b5e5c0f33d6335fc01a8532d11b2dd38265f544db21aa83fa755cd6b08f9i0,0,0,0,0,21000
xray,950000,7e6b57f719a63c21628def297cf0ed259840abe8b6a505eb012081cb02f72809i0,7,210000,1,210000,100000
xrp,950000,000086278d6f0c9d213ad87cb94ce9ffc4c838b85eb8ef38ade5db5f9d1e7195i0,1,1000,1,1000,1
xyz,950000,122162d37a7069bf3798e99c45b90433cb959eee4c920b3e829fb3be2d992019i0,0,0,0,0,10000
y,950000,0000f013f12778ae13160a129c2bdca90f9bdf300e323e422ef59b89d586195bi0,31,2099615,1,2100000,1
yhwh,950000,3888292e83bb642fdd3261040e884c7de8f1e613380a8b18653d47bcadae3cf1i0,12,20073,2,22200,10000000
yongyuan,950000,7400c6a762c1ad854ffb12f12f5524bb8e53cf4d57744a692fe4e5619f8f464ai0,2,30000,3,30000,2000
yyds,950000,d99d47f65111cf3eb2df6f7dd39dfa294ed498c415863be8e2c2e75401b968abi0,1,1000000,1,1000000,1000
z,950000,00006fe55571d1bdd5b3e145849ecaba3cd0750e888fdb4f685b4263b49b395ci0,0,0,0,0,21000
zap,950000,531747465c68812a252e95a438f73e537efb1d36c157b7d3fc14b141f47a0268i0,0,0,0,0,10000
zoom,950000,1337122ab60cb5b8bd517a5d30ad39f6e15ba87dbcfc2e5012a5cce5a030b210i0,81,82000,87,87000,11111
